task_id,task_text,candidate_rank,iscoGroup,isco_title,similarity,task_best_similarity,task_best_target,gap_1_2,is_best
0086789ae29e0ba8,"Positions mold along guidelines of wall, presses mold in place, and removes mold and paper from wall..",1,7113,"Stonemasons, Stone Cutters, Splitters and Carvers",0.5595993995666504,0.5595993995666504,7113,0.14623165130615234,True
008731a95fce521c,Opens valve to allow gas to flow into and out of compressors..,1,3134,Petroleum and Natural Gas Refining Plant Operators,0.686089038848877,0.686089038848877,3134,0.02227342128753662,True
008ac116142c8e38,Repairs and maintains equipment..,1,2149,Engineering Professionals Not Elsewhere Classified,0.7385576963424683,0.7385576963424683,2149,0.006158113479614258,True
008d7cceb803ce36,"Prepares work schedules, assigns work stations, and keeps attendance records..",1,1431,"Sports, Recreation and Cultural Centre Managers",0.6948448419570923,0.6948448419570923,1431,0.0105743408203125,True
0090ba48688fa774,"Subcontracts fabrication, installation, and arrangement of carpeting, fixtures, accessories, draperies, paint and wall coverings, art work, furniture, and related items..",1,3432,Interior Designers and Decorators,0.7869350910186768,0.7869350910186768,3432,0.12946009635925293,True
0092794c056fd49c,"Records data in log from instruments and gauges concerning temperature, pressure, materials used, treating time, and shift production..",1,8131,Chemical Products Plant and Machine Operators,0.7263349294662476,0.7263349294662476,8131,0.00680464506149292,True
00a2e84bd522b2b8,Monitors operation of drilling equipment to determine changes in strata or variations in drilling..,1,8113,Well Drillers and Borers and Related Workers,0.8576883673667908,0.8576883673667908,8113,0.10766732692718506,True
00b737408e8bdce5,"Confers with ballistics, fingerprinting, handwriting, documents, electronics, medical, chemical, or metallurgical experts concerning evidence and its interpretation..",1,3355,Police Inspectors and Detectives,0.6254392266273499,0.6254392266273499,3355,0.0556294322013855,True
00b8aa5745f03c01,Assembles and analyzes construction and vendor service contract bids..,1,1219,Business Services and Administration Managers Not Elsewhere Classified,0.7159790992736816,0.7159790992736816,1219,0.040618717670440674,True
00bda360f933c978,Observes water from masthead and advises navigational direction..,1,8350,Ships' Deck Crews and Related Workers,0.6124007701873779,0.6124007701873779,8350,0.009890496730804443,True
00c7eddc94738602,"Delivers products, supplies, and equipment to designated area, and determines sequence and release of back orders according to stock availability..",1,4321,Stock Clerks,0.7899081707000732,0.7899081707000732,4321,0.04796117544174194,True
00c9bd4f83e4a139,Recommends investment timing and buy-and-sell orders to company or to staff of investment establishment..,1,2413,Financial Analysts,0.8229812383651733,0.8229812383651733,2413,0.10272818803787231,True
00cb6713945dea33,"Develops and prints photographic recordings of information, using equipment..",1,2114,Geologists and geophysicists,0.7258228659629822,0.7258228659629822,2114,0.020827829837799072,True
00db285c3904f53f,Drives machine into pile of material blasted from working face..,1,8111,Miners and Quarriers,0.7381095886230469,0.7381095886230469,8111,0.031584858894348145,True
00eb97bd7e8e70cc,"Administers fiscal operations, such as planning budgets, authorizing expenditures and coordinating financial reporting..",1,1342,Health Service Managers,0.8527787923812866,0.8527787923812866,1342,0.0745587944984436,True
00ec3de7ccccf3da,Participates in conferences or training to update or share knowledge of new hearing or speech disorder treatment methods or technology..,1,2266,Audiologists and Speech Therapists,0.7748185992240906,0.7748185992240906,2266,0.2294120192527771,True
00f7cc17b03e0442,Feels stiffness and consistency of molded sheeting to detect machinery malfunction..,1,8142,Plastic Products Machine Operators,0.7715266942977905,0.7715266942977905,8142,0.08395731449127197,True
00f82026169a2ac3,Executes wire transfers of funds..,1,4211,Bank Tellers and Related Clerks,0.72205650806427,0.72205650806427,4211,0.10939037799835205,True
0101a99c1530ddd1,Standardizes recipes and tests new products for use in facility..,1,2265,Dieticians and Nutritionists,0.7339999079704285,0.7339999079704285,2265,0.05557018518447876,True
01053f323d64a18c,Pushes roller over surface to imbed chips in surface..,1,7114,"Concrete Placers, Concrete Finishers and Related Workers",0.745226263999939,0.745226263999939,7114,0.0958712100982666,True
0109c7eb6abe9c3a,"Develops and tests experimental designs, sampling techniques, and analytical methods, and prepares recommendations concerning their use..",1,2120,"Mathematicians, Actuaries and Statisticians",0.7451574802398682,0.7451574802398682,2120,0.015334665775299072,True
010fa0971dd0e3e6,Maintains and lubricates parts and components..,1,8211,Mechanical Machinery Assemblers,0.8054964542388916,0.8054964542388916,8211,0.05436211824417114,True
0114bbc77793cd5e,Digs and transplants seedlings by hand..,1,9211,Crop Farm Labourers,0.7722440958023071,0.7722440958023071,9211,0.02429252862930298,True
011ae061a820a106,Acts as adviser to student organizations..,1,2310,University and Higher Education Teachers,0.6889962553977966,0.6889962553977966,2310,0.02068382501602173,True
011fb7cffebebf6a,"Operates machine to flush earth cuttings, or blows dust from hole..",1,8113,Well Drillers and Borers and Related Workers,0.7993379235267639,0.7993379235267639,8113,0.03318053483963013,True
01205cbe712732b3,"Drives or guides truck-mounted equipment into position, levels and stabilizes rig, and extends telescoping derrick..",1,8113,Well Drillers and Borers and Related Workers,0.8547075986862183,0.8547075986862183,8113,0.102733314037323,True
01266de5e0299d0e,Inspects and maintains vehicle equipment and supplies..,1,8322,"Car, Taxi and Van Drivers",0.7788242697715759,0.7788242697715759,8322,0.02760523557662964,True
01269554863c565c,"Positions lifting device under, over, or around loaded pallets, skids, and boxes, and secures material or products for transport to designated areas..",1,8344,Lifting Truck Operators,0.8062034845352173,0.8062034845352173,8344,0.03132450580596924,True
01280e0d22e07550,Maintains medical records and correspondence files..,1,3344,Medical Secretaries,0.8125749826431274,0.8125749826431274,3344,0.10369718074798584,True
012ed575a0f0522c,"Tests and monitors software, hardware, and peripheral equipment to evaluate use, effectiveness, and adequacy of product for user..",1,3512,Information and Communications Technology User Support Technicians,0.7902051210403442,0.7902051210403442,3512,0.06993216276168823,True
013bd05392c758dd,Depresses pedal to collapse drum and lifts tire onto conveyor..,1,8141,Rubber Products Machine Operators,0.6786556839942932,0.6786556839942932,8141,0.10501968860626221,True
013e76b2e3653486,Stocks packaging material for machine processing..,1,8183,"Packing, Bottling and Labelling Machine Operators",0.7865616083145142,0.7865616083145142,8183,0.06711721420288086,True
014605ab220ad7e1,"Drives truck to haul harvested crops, supplies, tools, or farm workers..",1,8341,Mobile Farm and Forestry Plant Operators,0.8030809760093689,0.8030809760093689,8341,0.0002663135528564453,True
0146b36e8ef9968d,Starts and stops engines to operate equipment..,1,8342,Earthmoving and Related Plant Operators,0.6641157269477844,0.6641157269477844,8342,0.046378254890441895,True
014d0962027acbd3,Investigates and resolves personnel problems within organization..,1,3355,Police Inspectors and Detectives,0.6722132563591003,0.6722132563591003,3355,0.007545888423919678,True
01565e3263be2765,"Consults with government officials, civic bodies, research agencies, and political parties..",1,2633,"Philosophers, Historians and Political Scientists",0.7150188684463501,0.7150188684463501,2633,0.12277662754058838,True
015e3982f3c14986,"Views film to resolve problems of exposure control, subject and camera movement, changes in subject distance, and related variables..",1,3521,Broadcasting and Audio-visual Technicians,0.638413667678833,0.638413667678833,3521,0.017364442348480225,True
01603f44561de68e,Plans and coordinates mining processes and labor utilization..,1,2146,"Mining Engineers, Metallurgists and Related Professionals",0.8085154294967651,0.8085154294967651,2146,0.04472029209136963,True
01620eada78efa53,Grains printing plates by wet or dry sandblasting or using glass marbles..,1,7322,Printers,0.7699071764945984,0.7699071764945984,7322,0.06618553400039673,True
0162dbb612372b9c,"Performs routine maintenance on equipment, which includes adjustment, repair, and painting..",1,7422,Information and Communications Technology Installers and Servicers,0.8121225833892822,0.8121225833892822,7422,0.011561274528503418,True
016300c8aa26a197,Conducts research in particular field of knowledge and publishes findings in professional journals..,1,2634,Psychologists,0.715742826461792,0.715742826461792,2634,0.07333791255950928,True
01686f7ebcd344c1,"Records condition of cars, repairs made, and other repair work to be performed..",1,7233,Agricultural and Industrial Machinery Mechanics and Repairers,0.6558805704116821,0.6558805704116821,7233,0.002252817153930664,True
016b7c0e76ccd116,"Tends vessels that store substances such as gases, liquids, slurries, or powdered materials..",1,8113,Well Drillers and Borers and Related Workers,0.6800047159194946,0.6800047159194946,8113,0.05902749300003052,True
01723252d25e7241,"Tends auxiliary equipment, such as jacks, slings, cables, or stop blocks, to facilitate moving items or materials for further processing..",1,8343,"Crane, hoist and related plant operators",0.7042794227600098,0.7042794227600098,8343,0.0638737678527832,True
0177920b9d233c41,Ascertains need for and secures service of physician..,1,2211,Generalist Medical Practitioners,0.6256755590438843,0.6256755590438843,2211,0.023871004581451416,True
01805ce3e03d1c06,"Directs course and speed of ship on basis of specialized knowledge of local winds, weather, tides, and current..",1,3152,Ships' Deck Officers and Pilots,0.7524338960647583,0.7524338960647583,3152,0.10858625173568726,True
01812a45b7a2f386,Notifies supervisor of equipment malfunctions and coworkers to initiate steps in processing of textile goods..,1,8154,"Bleaching, Dyeing and Fabric Cleaning Machine Operators",0.8689849376678467,0.8689849376678467,8154,0.13821494579315186,True
0183b7b479d57eec,"Lays out reference points and dimensions on parts and metal stock to be machined, using precision measuring instruments..",1,7222,Toolmakers and Related Workers,0.7072413563728333,0.7072413563728333,7222,0.007907867431640625,True
018d1dab82ed4b55,Threads end of metal coil from reel through slitter and secures ends on recoiler..,1,7223,Metal Working Machine Tool Setters and  Operators,0.630339503288269,0.630339503288269,7223,0.04684126377105713,True
01993861c9da216e,Scans status charts and computer screen to determine emergency units available for response..,1,3258,Ambulance Workers,0.7663396596908569,0.7663396596908569,3258,0.07795834541320801,True
019c7e64febc5b0c,Drives automobile along route to detect conditions hazardous to equipment and passengers and negotiates with local governments to eliminate hazards..,1,5112,Transport Conductors,0.7577614784240723,0.7577614784240723,5112,0.049972474575042725,True
01a1777cb37a8c96,Fills casting mold to form parts..,1,7211,Metal Moulders and Coremakers,0.5842113494873047,0.5842113494873047,7211,0.042730093002319336,True
01b10880b8c61fc2,Inspects installed exhibit for conformance to specifications and satisfactory operation of special effects components..,1,3432,Interior Designers and Decorators,0.6664966344833374,0.6664966344833374,3432,0.011078596115112305,True
01b7a3b590e20681,"Estimates wholesale and retail value of gemstones, following price guides and market fluctuations..",1,7313,Jewellery and Precious Metal Workers,0.7137969136238098,0.7137969136238098,7313,0.2848450839519501,True
01bc4cc086fa1b8a,Examines printed material and related products for defects and to ensure conformance to specifications..,1,7323,Print Finishing and Binding Workers,0.7408127188682556,0.7408127188682556,7323,0.043294668197631836,True
01c457aa2419a4b0,Places merchandise on conveyor leading to wrapping area..,1,5223,Shop Sales Assistants,0.7113494873046875,0.7113494873046875,5223,0.006177425384521484,True
01cc585a52dba6b7,"Coordinates crew activities to transport and provide boarding, porter, maid, and meal services to passengers..",1,8350,Ships' Deck Crews and Related Workers,0.7021788358688354,0.7021788358688354,8350,0.06115162372589111,True
01d0ecd6de3bcde4,Patrols area to prevent thefts of parked automobiles or items in automobiles..,1,9629,Elementary Workers Not Elsewhere Classified,0.7282837629318237,0.7282837629318237,9629,0.05519437789916992,True
01d231e7855395e5,Evaluates need for procurement of funds and investment of surplus..,1,1211,Finance Managers,0.7682332992553711,0.7682332992553711,1211,0.06640064716339111,True
01d35076b45f6c35,"Inspects landscape work to ensure compliance with specifications, approve quality of materials and work, and advise client and construction personnel..",1,2162,Landscape Architects,0.8511923551559448,0.8511923551559448,2162,0.22787129878997803,True
01d51adcfbc54602,Operates equipment to administer medicinal gases and aerosol drugs to patients following specified parameters of treatment..,1,5329,Personal Care Workers in Health Services Not Elsewhere Classified,0.6743786334991455,0.6743786334991455,5329,0.008215606212615967,True
01d6e67725b8467e,"Forces structural-steel members into final position, using turnbuckles, crowbars, jacks, and hand tools..",1,7214,Structural Metal Preparers and Erectors,0.7664527893066406,0.7664527893066406,7214,0.07074666023254395,True
01e0c4baf6db4691,Examines and analyzes statistical data to forecast future marketing trends and to identify potential markets..,1,2413,Financial Analysts,0.7176454067230225,0.7176454067230225,2413,0.03664368391036987,True
01e55ce51f0068c1,"Turns valves to start flow of gases, lights flame, and adjusts valves to obtain desired color and size of flame..",1,7212,Welders and Flame Cutters,0.41545289754867554,0.41545289754867554,7212,0.0523320734500885,True
01f09ec72eeccf3e,"Positions, aligns, and secures arbor, spindle, coils, mandrel, dies, and slitting knives onto machine..",1,7223,Metal Working Machine Tool Setters and  Operators,0.7925200462341309,0.7925200462341309,7223,0.0619128942489624,True
01f1430abfee64e9,"Prepares reports concerning room occupancy, payroll, and department expenses..",1,5151,"Cleaning and Housekeeping Supervisors in Offices, Hotels and Other Establishments",0.8143481612205505,0.8143481612205505,5151,0.09956425428390503,True
01f63cb4bb309c73,Prepares required records and reports..,1,2412,Financial and Investment Advisers,0.7230638861656189,0.7230638861656189,2412,0.1182219386100769,True
01f8f1ecfd30578d,"Collects information regarding techniques for collecting, fertilizing, incubating spawn, and treatment of spawn and fry..",1,1312,Aquaculture and Fisheries Production Managers,0.7974682450294495,0.7974682450294495,1312,0.049493372440338135,True
0202e8607f586f3b,Advises students on academic and vocational curricula..,1,2359,Teaching Professionals Not Elsewhere Classified,0.7106409072875977,0.7106409072875977,2359,0.0013147592544555664,True
020a8155d4bef878,"Writes to field representatives, medical personnel, and others to obtain further information, quote rates, or explain company underwriting policies..",1,3321,Insurance Representatives,0.8139333128929138,0.8139333128929138,3321,0.2223260998725891,True
02109a6c05d0ea5c,"Cleans and smoothes molds, cores, and core boxes, and repairs surface imperfections..",1,7211,Metal Moulders and Coremakers,0.7851861715316772,0.7851861715316772,7211,0.24302858114242554,True
021da78d5bf680fd,"Prepares reports and directs preparation, handling, and maintenance of departmental records..",1,3341,Office Supervisors,0.681050181388855,0.681050181388855,3341,0.01713407039642334,True
021e2e70adaed544,"Confers with manager to discuss and ascertain production requirements, condition of equipment and supplies, and work schedules..",1,3122,Manufacturing Supervisors,0.7036088705062866,0.7036088705062866,3122,0.010022580623626709,True
02261cfa9735f3b0,Designs agricultural machinery and equipment..,1,6111,Field Crop and Vegetable Growers,0.6778476238250732,0.6778476238250732,6111,0.003525674343109131,True
0229719cd8183816,"Confers with management or subordinates to resolve worker problems, complaints, or grievances..",1,3122,Manufacturing Supervisors,0.7359048128128052,0.7359048128128052,3122,0.005634903907775879,True
023993b8b4ee1372,Approves loan within specified limits..,1,3312,Credit and Loans Officers,0.7283776998519897,0.7283776998519897,3312,0.14077138900756836,True
023c208d153c1735,Drives switching locomotive within railroad yard or other establishment to switch railroad cars..,1,8312,"Railway Brake, Signal and Switch Operators",0.7557219862937927,0.7557219862937927,8312,0.07714825868606567,True
0246468e83243e2e,Communicates and arbitrates disputes between disputing parties..,1,3411,Legal and Related Associate Professionals,0.7826850414276123,0.7826850414276123,3411,0.013186931610107422,True
0246acb08b8a5cd6,Advises students on academic and vocational curricula..,1,2320,Vocational Education Teachers,0.7342351675033569,0.7342351675033569,2320,0.03955632448196411,True
02472efb5f97acd1,Analyzes conditions of unserviceable oil or gas wells and directs recovery of lost equipment and other obstacles from boreholes..,1,8113,Well Drillers and Borers and Related Workers,0.7256778478622437,0.7256778478622437,8113,0.03253960609436035,True
024e5fb2dc57f65a,"Registers visitors of public facility, such as national park or military base, collects fees, explains regulations, and assigns sites..",1,4419,Clerical Support Workers Not Elsewhere Classified,0.7308351993560791,0.7308351993560791,4419,0.006834447383880615,True
025ccd7f103a6398,"Analyzes data, such as interview notes, test results, and reference manuals and texts to identify symptoms and diagnose the nature of client's problems..",1,2634,Psychologists,0.7849216461181641,0.7849216461181641,2634,0.0521884560585022,True
02636509f837d34e,Stands watch from bow of ship or wing of bridge to look for obstructions in path of ship..,1,8350,Ships' Deck Crews and Related Workers,0.733513593673706,0.733513593673706,8350,0.04317474365234375,True
0269c3e36d920ab3,"Prepares reports of findings and recommendations, using typewriter or computer..",1,3312,Credit and Loans Officers,0.6028280258178711,0.6028280258178711,3312,0.11548709869384766,True
028431ac77d209da,Operates computer-assisted engineering and design software and equipment to perform engineering tasks..,1,2152,Electronics Engineers,0.8018171787261963,0.8018171787261963,2152,0.03361797332763672,True
0288a41dfb51ca51,"Posts totals to records and prepares bill or invoice to be sent to customers, using billing machine..",1,5230,Cashiers and Ticket Clerks,0.6798076033592224,0.6798076033592224,5230,0.0004987120628356934,True
028985f54dcd579a,Requisitions supplies and equipment..,1,2269,Health Professionals Not Elsewhere Classified,0.6932505369186401,0.6932505369186401,2269,0.06618499755859375,True
0289b7dfa95e71e3,"Loads or unloads, or assists in loading and unloading truck..",1,8332,Heavy Truck and Lorry Drivers,0.779316246509552,0.779316246509552,8332,0.07145971059799194,True
028aff5173fbb623,"Cleans and arranges assigned station, including side stands, chairs, and table pieces, such as linen, silverware, and glassware..",1,5131,Waiters,0.8151088953018188,0.8151088953018188,5131,0.13968676328659058,True
028d0a433777ab3d,"Develops tests, questionnaires, and procedures to measure effectiveness of curriculum and to determine if program objectives are being met..",1,2351,Education Methods Specialists,0.774588406085968,0.774588406085968,2351,0.04565519094467163,True
028df27868196f99,Reviews layout and customer order to determine size and style of type..,1,7322,Printers,0.6928603053092957,0.6928603053092957,7322,0.06706011295318604,True
02918f79d39a5706,"Appraises, evaluates, and inventories real property and equipment, and records description, value, location, and other information..",1,2411,Accountants,0.7824575901031494,0.7824575901031494,2411,0.05360734462738037,True
0291b84ed915b7d3,Plays instrument to determine pitch..,1,7312,Musical Instrument Makers and Tuners,0.79105544090271,0.79105544090271,7312,0.20440107583999634,True
02927ced92be3cef,Inspects equipment and machinery to prevent loss of materials or products during transit..,1,8344,Lifting Truck Operators,0.6885455846786499,0.6885455846786499,8344,0.020922303199768066,True
0293c505efb0ff4c,Calculates and determines load estimates or equipment requirements to control electrical distribution equipment or stations..,1,3131,Power Production Plant Operators,0.669431209564209,0.669431209564209,3131,0.07113009691238403,True
02a280f7b11ee379,Wears character costumes and impersonates characters portrayed to amuse children and adults..,1,5241,Fashion and Other Models,0.6250807046890259,0.6250807046890259,5241,0.14251437783241272,True
02acc8922b20a63b,Stimulates class discussions..,1,2310,University and Higher Education Teachers,0.5989289283752441,0.5989289283752441,2310,0.0028801560401916504,True
02ad3f00f63342ec,Attaches prostheses to performer and applies makeup to change physical features and depict desired character..,1,2659,Creative and Performing Artists Not Elsewhere Classified,0.683153510093689,0.683153510093689,2659,0.0015192627906799316,True
02b3c32601006cd2,Monitors gauges to determine effects of generator loading on other power equipment..,1,3131,Power Production Plant Operators,0.7873044013977051,0.7873044013977051,3131,0.14043688774108887,True
02ba348fb3d750b5,"Locates and estimates probable gas and oil deposits, using aerial photographs, charts, and research and survey results..",1,2114,Geologists and geophysicists,0.8049861788749695,0.8049861788749695,2114,0.10336202383041382,True
02c431233bc45e5b,"Computes design specification for implementation of conservation practices, using survey and field information technical guides, engineering manuals, and calculator..",1,2133,Environmental Protection Professionals,0.6310715675354004,0.6310715675354004,2133,0.022766411304473877,True
02c7f8e564d4a9d8,"Confers with legal authority to ensure transactions and terminations of contracts and agreements are in accordance with court orders, laws, and regulations..",1,1219,Business Services and Administration Managers Not Elsewhere Classified,0.7050981521606445,0.7050981521606445,1219,0.01915121078491211,True
02c908a9736573ed,Analyzes test data to diagnose malfunctions and evaluate effect of system modifications..,1,7412,Electrical Mechanics and Fitters,0.72063148021698,0.72063148021698,7412,0.030032634735107422,True
02cbc32e5b80f237,Inspects first-run workpieces and verifies conformance to specifications to check accuracy of machine setup..,1,7223,Metal Working Machine Tool Setters and  Operators,0.814206600189209,0.814206600189209,7223,0.09968310594558716,True
02cd9babf76965e7,"Performs tests to determine blood group, type, and compatibility for transfusion purposes..",1,3212,Medical and Pathology Laboratory Technicians,0.7804160118103027,0.7804160118103027,3212,0.04693484306335449,True
02d10b7dcd18e0d4,"Administers catheterizations, bladder irrigations, enemas, and douches..",1,5329,Personal Care Workers in Health Services Not Elsewhere Classified,0.7918933629989624,0.7918933629989624,5329,0.04163813591003418,True
02d4d2eb3aa6a958,"Repairs, replaces, and adjusts defective carburetor parts and gasoline filters..",1,7231,Motor Vehicle Mechanics and Repairers,0.748815655708313,0.748815655708313,7231,0.06385362148284912,True
02dca099dc73cc57,Delivers lectures to public to stimulate interest in animals and communicate humane philosophy to public..,1,5164,Pet Groomers and Animal Care Workers,0.6791233420372009,0.6791233420372009,5164,0.0040552616119384766,True
02ef942a1aac1a64,"Grinds, cuts, buffs, or bends edges of workpieces to be joined to ensure snug fit, using power grinder and hand tools..",1,7319,Handicraft Workers Not Elsewhere Classified,0.4964849352836609,0.4964849352836609,7319,0.00017216801643371582,True
02f1cfbda0934729,"Measures cut materials to determine conformance to specifications, using tape measure..",1,7115,Carpenters and Joiners,0.7772183418273926,0.7772183418273926,7115,0.02535313367843628,True
02f5fbecc722ba8d,"Compiles reports and tables to show statistics related to cash receipts, expenditures, accounts payable and receivable, and profit and loss..",1,4311,Accounting and Bookkeeping Clerks,0.8321912288665771,0.8321912288665771,4311,0.040223002433776855,True
03041eff9fecda6f,Gives directions to other workers who are assisting in batchmaking process..,1,8160,Food and Related Products Machine Operators,0.6732091903686523,0.6732091903686523,8160,0.003637552261352539,True
03053d3d10d6cb10,"Conducts research into political philosophy and theories of political systems, such as governmental institutions, public laws, and international law..",1,2633,"Philosophers, Historians and Political Scientists",0.7210037708282471,0.7210037708282471,2633,0.1317681074142456,True
030cc19b0b8ddb73,"Inspects establishments to ensure that handling, storage, and disposal of fertilizers, pesticides, and other hazardous chemicals conform with regulations..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.8176263570785522,0.8176263570785522,3257,0.09894400835037231,True
030eeaccfc9a9b62,Estimates costs of repairs..,1,7233,Agricultural and Industrial Machinery Mechanics and Repairers,0.7005558609962463,0.7005558609962463,7233,0.03517526388168335,True
0310488e465c9ab2,Controls movement of heavy equipment through narrow openings or confined spaces..,1,7215,Riggers and Cable Splicers,0.6495926380157471,0.6495926380157471,7215,0.06866693496704102,True
0310dd36c4eddbfb,Moves furniture from area to be carpeted and removes old carpet and padding..,1,7122,Floor Layers and Tile Setters,0.6417217254638672,0.6417217254638672,7122,0.09589236974716187,True
031570f82b4039f3,"Determines location, boundaries, and depth of holes or channels to be cut..",1,7223,Metal Working Machine Tool Setters and  Operators,0.7087526321411133,0.7087526321411133,7223,0.02194690704345703,True
031650a016eb2692,"Moves trailing electrical cable clear of obstructions, using rubber safety gloves..",1,8111,Miners and Quarriers,0.7687080502510071,0.7687080502510071,8111,0.04966002702713013,True
03169cb4fdee66f1,"Builds wooden molds, and clamps molds around area to be repaired, using hand tools..",1,7114,"Concrete Placers, Concrete Finishers and Related Workers",0.7848798036575317,0.7848798036575317,7114,0.09649443626403809,True
031746cc0cc0e608,"Transcribes dictation and composes and types letters and other correspondence, using typewriter or computer..",1,4110,General Office Clerks,0.7611305117607117,0.7611305117607117,4110,0.02736443281173706,True
031fae71cc66ba5d,Adapts text to accommodate musical requirements of composer and singer..,1,2652,"Musicians, Singers and Composers",0.5785972476005554,0.5785972476005554,2652,0.07780617475509644,True
03205569d0037eab,"Loads and unloads equipment and supplies aboard vessel, by hand or using hoisting equipment..",1,6222,Inland and Coastal Waters Fishery Workers,0.8538625240325928,0.8538625240325928,6222,0.002609729766845703,True
